"X0.26_slope","X0.26_qval","X0.76_slope","X0.76_qval","X1.3_slope","X1.3_qval","X1.8_slope","X1.8_qval","X2.3_slope","X2.3_qval","X3.2_slope","X3.2_qval","X4_slope","X4_qval","X4.5_slope","X4.5_qval","X5_slope","X5_qval","X5.5_slope","X5.5_qval","X5.8_slope","X5.8_qval","X5.9_slope","X5.9_qval","X6.1_slope","X6.1_qval","pf","pb"
"PKNH_0707200",-6.55321381318948e-05,0.0225255813674716,0.000335472122790734,0.0890152889731548,0.000342984038241378,0.000424609747717247,0.00541161450463736,0.279325267732327,0.0538139995326187,0.000356621129421895,0.0432538561735858,1.00167883616271e-06,0.436824988738994,3.87875260120693e-05,-0.860979528420716,8.68280287038446e-78,0.0239976993621174,0.064219463007869,-0.00446656690940461,0.19650008746011,-0.000176825323518225,0.905654478471114,0.000802333623435505,0.0421911680261278,4.63487452938179e-06,0.960315063431315,"PF3D7_0909200","PBANKA_0810400"
"PKNH_0709400",-0.0115583785887241,0.000400494958680975,0.0551687343385394,0.253880621028198,0.262244607953343,8.32644634756475e-11,-0.165269049700056,2.0249639116768e-14,0.0393379070174014,0.000450158883679139,0.00381010057215899,0.346472841311279,0.0475559933782157,0.0066789900702835,-0.0631824920376208,2.31535750127608e-55,0.00279145739946889,0.177293596064628,0.0173148361404756,0.000290697988789898,-0.0173669273293759,1,-0.105355232900879,0.699912769789364,-0.0152233630590444,0.351557160315039,"PF3D7_0911400","PBANKA_0812500"
"PKNH_0709500",-2.52858181147955e-06,0.991137018207348,-0.000743782193689229,6.90901172031165e-05,0.00374362394180699,0.108823867133104,0.337679738806133,1.69781131349562e-40,-0.108110554469224,0.0108406014420432,0.0300050844263066,0.163745576865894,-0.134682088295512,0.308797507327508,0.0326824934888486,0.0325000539467935,0.162216233976624,0.000881109602790931,-0.0448557783736145,0.00574910458256442,0.000724254403014071,1,0.00133021052503087,0.772453063778502,0.000783017036705817,0.00525495073638362,NA,NA
"PKNH_0710300",-5.39071789464967e-05,3.13839084081822e-08,-0.000187738566409347,1,-0.00257303393965579,0.824238186145783,0.614290852528036,4.14083862381277e-59,-0.302326641583441,1.02820313982973e-05,-0.186255728815535,4.09167125303327e-30,0.0476629826008798,0.0746107178119059,-0.0634494022375477,9.47361630234856e-20,-0.00199069256161362,0.105625006258283,4.33413895651396e-05,0.0932091944847531,-9.46474135557972e-05,0.984063093901276,0.00204300689730554,0.0186372809062231,2.55317087124089e-05,0.221149050609147,"PF3D7_0912400","PBANKA_0813400"
"PKNH_0710900",1.56549909214773,1.78277742126131e-19,-0.995482501699718,2.01643532315387e-06,-0.0542724809189342,0.089614322826979,-0.0775531287895628,1.59508614808465e-08,-0.000140536236902411,1,-0.00373138643929456,0.138554021488701,0,1,0.00373207455447356,0.422290360087597,-0.00779491674653173,0.772908516697186,3.18050142177086e-06,0.00337690357891832,0,1,-3.84545969241492e-06,0.984816467342006,0.0739281260155679,0.28594391024449,"PF3D7_0913000","PBANKA_0814000"
"PKNH_0711200",1.33475373209171e-05,0.225559166603332,1.43305224164934e-05,0.776582002462829,0.0524654497701068,3.98285324165429e-05,-0.0656092918996771,0.0749073697205057,-0.0177236858253295,0.682495644835779,0.0160704370193402,0.0727336666563665,-0.120091827922799,0.00520121945699064,-0.0134938635490187,5.78080917093684e-09,-0.000105781378682402,1.41476215550585e-08,1.8157619886731e-05,0.051975069614137,-3.19479379037368e-05,1,0.000158133192410158,0.591657307460691,1.25933017646429e-05,0.666293744376288,"PF3D7_0913300","PBANKA_0814300"
"PKNH_0712100",0.00495433013313464,0.000393525710579943,0.0197988864528955,0.559452450460748,0.269592449782531,1.04888812832472e-09,-0.0368952609117449,0.115124097283449,0.230642772949618,1.11603210113093e-14,0.151247836804267,2.39600692224787e-23,-0.364906324576683,2.36687481802394e-05,-0.12236409526032,7.85511845653924e-29,0.0063208873120321,0.00242746956248214,-0.00721399691904831,0.000498348080380251,0.0101647242046591,0.984063093901276,-0.0175151770817622,0.0186372809062231,-0.000111785330715793,0.00701533455379339,"PF3D7_0914200","PBANKA_0815200"
"PKNH_0713100",-2.7302666782786e-06,0.536905313843925,-0.000123663335785074,0.00251855155976881,0.404591844500917,1.05898959868856e-15,-0.349607010939966,6.07748356006339e-29,-0.00168066967934835,0.896051077313592,-0.000592182511011927,0.847520725472283,-0.0133103138438192,0.152108043497046,0.00195585973275031,0.0105502679347491,-0.00444969638283125,0.0187673737519685,0.000983113717602335,0.553951283142892,0.0125671990918703,0.984063093901276,-0.00310723363041876,0.988216839601469,-0.000897952624006692,0.446149921367231,"PF3D7_0915100","PBANKA_0816100"
"PKNH_0713700",-0.00537687448543395,0.00903173257366736,0.000190932978715876,0.650745873566683,0.0049009008094944,0.0320126961194458,-0.000445446064911433,0.907334603242661,-6.52625920428907e-06,1,0.00195276740934039,0.0904467648290038,0.0802480269446767,0.029463912192815,0.134921336515604,0.000680734762979235,-0.269143410927858,2.12050506513424e-10,0.0173938620347019,1.42175829641023e-05,-0.0284840337398306,1,0.0911984144612419,0.515190633265537,-0.00878585858572169,0.420801647572734,"PF3D7_0915700","PBANKA_0816700"
"PKNH_0714300",-9.17217860739979e-06,0.526952425029119,-4.93846047450094e-05,0.228720730841436,0.000311816904740892,1.2247879495942e-05,-0.000327432701534914,0.0558947706263038,-0.00080940059262009,5.4979504819638e-27,0.000205870989623884,4.20379129110428e-30,-0.000134400586247632,0.365778547461675,0.0509630959765737,0.176983167770898,0.242676707867116,0.00165104074922025,-0.00214761029279801,0.264225013776361,-0.000135549299616774,0.984063093901276,-5.44882339001199e-05,0.849393496744649,2.16513215428074e-05,0.0303354512251224,"PF3D7_0916300","PBANKA_0817300"
"PKNH_0714500",-0.155324272163611,2.0329422997242e-13,-0.00938301733911694,0.446215922898459,0.0387364859968834,0.000342982738041758,0.229663634139087,6.49214343830519e-07,-0.208911704939577,0.00193631665917405,-0.0130408525633609,0.4139804511591,0.0439216794034354,0.559218966849976,-0.0735482953226231,3.33666592769873e-24,0.000513824471847672,0.854649389217472,0.0797998168453662,1.33020179965537e-08,0.0125602951130032,1,0.0799949743101495,0.973884339168736,0.0799846481881255,0.184383877534799,"PF3D7_0916500","PBANKA_0817500"
"PKNH_0716200",-0.129741591126483,0.00343556910583441,0.238345309903074,0.00273571856665489,0.157735176985584,0.000663828271093218,-0.470495987349956,2.25219841325383e-32,-0.0720033808084032,1.10835659087514e-12,-0.00378829670599552,0.000611422894286427,0.00144538236965654,0.770407321806586,-0.000266674088266299,0.814512588750792,0.00626531657736898,0.059425239383334,0.079263864555995,2.53324036712672e-12,0.00710227665795049,1,0.0147434937532914,1,0.102945903207772,0.206770964041376,"PF3D7_0918200.1","PBANKA_0819200"
"PKNH_0717800",-0.00745786509418309,0.000651002570187087,-0.000450519993886305,0.956699686975975,0.00332876006338624,0.318308240749007,-0.0033680991279474,0.694608772366316,0.0939950955292822,7.75039146142097e-06,0.280090824564473,1.77861174620378e-30,-0.602014910391987,1.72689698560721e-05,-0.218830477728753,2.3716587777972e-23,0.214109379622348,1.99259980598302e-07,-0.189856898017273,1.24045312428317e-09,0.0471720959128596,0.984063093901276,-0.100729172914451,0.397284403081713,0.00387485767013126,0.67908277021597,"PF3D7_0919800","PBANKA_0820700"
"PKNH_0719000",-0.00381364995975198,0.949576743507138,-0.105777946255934,0.0105418962573348,0.103093592456324,0.00111351472563816,-0.161353658732519,9.07237765033128e-07,-0.0175921649781814,0.534766459916447,-0.0133386050469524,0.00115030136800126,0.00782643541185351,0.654828551489356,0.0074801003294731,0.00315869907415066,0.283344901807885,8.2402890886981e-33,-0.20223409109951,2.8290893867631e-12,0.675327726522482,0.905654478471114,0.112019637764321,0.94169023782605,0.00341013219390697,0.947166913577874,NA,NA
"PKNH_0719200",0.0284540799576881,0.000205930986493127,0.0155525182377281,0.438477383969871,-0.00195483170185662,0.961736970885856,-0.0758961508387581,1.73653597947554e-10,0.000159822160301448,1,0.116584756748739,4.81860451394338e-46,0.121124473401406,0.0542573275325149,-0.161699128143637,2.05453384317789e-05,-0.643378586200149,1.63349117533724e-11,0.00681649879502553,0.277824241540734,0.0269055135417916,0.984063093901276,-0.0226579445348458,0.922839072809021,-0.00917189232445498,0.122581078353505,"PF3D7_0921200","PBANKA_0822100"
"PKNH_0719700",-7.99185289731269e-05,0.636043516226197,0.000463330685541581,0.639522947384428,0.142345252121814,2.91189710484653e-08,-0.184994063472836,5.71639804475109e-05,0.00521334874580851,0.961370918019404,-0.0795043996380493,2.94813193720354e-27,0.0451280964396812,0.0104653734794807,-0.0488418350577266,3.06746551636723e-13,0.000646748525304893,0.00462320870391037,0.000705154809000462,9.51645780103393e-15,-0.00143636361295588,0.984063093901276,-0.000334811535485183,0.966061286925618,-0.00014316593497739,0.844419259411793,"PF3D7_0921700","PBANKA_0822600"
"PKNH_0720700",-0.000983775453748241,0.0436738772551215,0.0150016482729562,0.465144132634618,0.318037124512076,6.25215263514138e-13,0.0254826540215087,0.56733420697983,0.068673155534419,0.21878055767484,-0.172295534294611,3.70340696968633e-21,-0.029378262448767,0.505418274146169,0.175750649638264,3.73236995661235e-17,-0.108868370819674,4.71031418946457e-12,-0.00692349466645073,0.0957575914928547,0,1,-0.0254302093243734,0.0186372809062231,0,1,"PF3D7_0922700","PBANKA_0823600"
"PKNH_0720800",4.0274310614205e-05,0.0303406619229316,-0.000362859887683392,0.00218004482805158,0.0534678742972065,0.00109913552158257,-0.0454178709551256,0.210610021411844,0.109606371225203,0.00656812859657299,-0.046166049208148,1.21793977500849e-05,-0.053227894318936,0.20460865158807,-0.0306496990845908,7.57408609407165e-14,-0.000851527628500487,0.739818695300619,4.0469856290975e-07,0.841772483975066,2.46457089478763e-05,0.984063093901276,-0.0440606944673554,0.0186372809062231,3.07624031814756e-06,0.46501407707864,"PF3D7_0922800","PBANKA_0823700"
"PKNH_0721700",-0.0205466887485047,0.0496126010076788,-0.000187883080589498,0.0287473871545528,0.00189713053686113,0.796117777951415,0.384132650784594,2.28895104158996e-26,-0.336379968425757,2.84236026712653e-13,-0.0242810645627191,7.64437466001063e-05,0.038201392602551,0.122537385339959,-0.0472888452675979,1.49581246949316e-12,0.00242685865078815,0.600734118899474,0.139765965264395,1.1146938369566e-16,-0.0989067322630604,1,0.0450262107147296,1,-0.186614828009128,0.000169432667449001,"PF3D7_0923700","PBANKA_0824600"
"PKNH_0721900",0,1,0.458244525547787,0.000795268278372298,-0.617666110707766,4.36906876984723e-20,-0.027916126551112,2.77260709437817e-05,0,1,0,1,0,1,4.39544107865591e-07,0.422290360087597,4.69872169181172e-05,1.49452261943852e-06,-4.91134226113673e-05,5.48670012380272e-05,0,1,0,1,-8.62035006403426e-06,0.360810147908083,"PF3D7_0923900","PBANKA_0824800"
"PKNH_0722500",0.00129844272470559,0.50822727663911,0.000283733142989968,0.00375646380662768,-0.00139121773346181,0.593367441959912,0.0743049523316204,2.13516489496039e-08,0.187427465124458,3.01048146515051e-07,-0.0349095858435023,0.0586426443577484,-0.0961652460677266,0.311957563962727,-0.352776124288609,2.48954619895119e-14,0.000718690417756551,0.750423490224725,0.00117977848364163,0.0637898198186554,0.00130806382460742,0.984063093901276,0.00122489859749321,0.666563342064429,-0.000858558314343258,0.000372839174783863,"PF3D7_0924500","PBANKA_0825400"
"PKNH_0725000",-0.00031786694561814,2.1817995103852e-05,0.000224322422598916,0.0420951742466722,0.000170851735879657,0.0136051431196997,0.000168575740051561,0.978687450895746,0.00718615443594245,0.361780176551182,-0.00100836665212601,0.343602704153081,0.00911716537575217,0.0398166554962144,-0.0575310918313432,0.000691223139180568,0.109388613466499,0.0554829787567504,-0.092226443573077,0.022466205702787,-0.00426634853667639,0.958378013914905,-2.54312260377175e-06,1,-0.00151027836063293,0.000169432667449001,NA,NA
"PKNH_0725200",-8.84918940867034e-06,0.201504605952536,0.000109016720322308,0.000860787517301589,0.220021210251907,4.13998696923371e-08,0.194152689027585,2.7998221206534e-11,-0.109726057683332,3.47085680900591e-05,-0.0412867949520371,1.71528223423993e-08,0.00870561300411764,0.883239926815013,-0.0643098962498065,5.36411930276537e-10,-0.0231960692799057,1.70428503117697e-05,5.38166691477423e-05,4.5092123471849e-09,-0.000284077320732258,0.984063093901276,8.00927971564955e-05,0.921834273486393,5.38348193930947e-05,0.141977178380836,"PF3D7_0926900","PBANKA_0827700"
"PKNH_0726900",8.62701253686436e-05,0.92881664321787,0.000343872513026704,0.644064929800784,0.0296254613661184,0.0483720560521531,-0.00603378630669896,0.294959064511221,-0.0131753603277189,3.85772411667715e-07,0.000803995028877981,0.00606153388948877,-0.00161364890035328,0.637882470089694,0.112511310439045,8.64345138914445e-54,0.56760453109313,1.2294204804209e-12,-0.18907825418599,1.9637418919215e-07,0,1,0,1,0.0133384086551739,0.28594391024449,"PF3D7_0928500","PBANKA_0829300"
"PKNH_0729200",-0.251162706632074,3.22959785327852e-09,-0.0201055728527103,0.143715001379726,0.120343825716755,0.00266653768865656,0.108882865992889,0.00210769242352812,0.0923653543066585,0.0321104975665344,-0.124539734054316,2.66039409006436e-18,0.163207905915955,0.0262408452586176,-0.218943123809361,1.67261376286422e-25,-0.141505736364282,1.01913098522794e-06,0.0391548754611602,0.000378030873163959,-0.217781051118214,0.989330207831287,-0.177738715742638,0.871255431464706,0.263830952563009,0.00215918510447621,"PF3D7_0930600.1","PBANKA_0831300"
"PKNH_0729600",-0.174038558897012,2.58255077661624e-09,-0.00267800222348006,0.746974822956706,0.0542933086935145,0.00197529252893643,0.0255394364269249,0.556657276728643,-0.0695129575420884,0.00994593823689641,0.0171380146863722,0.0146656424134134,0.0401313317285354,0.278095643943677,-0.0728618528603062,3.06938289519319e-22,-0.000189264379800412,0.956350280558397,0.0346786199583981,0.00219074914220305,-0.106555250032213,1,-0.624074120163727,0.339215273097521,0.253959534877334,0.00210244153715542,"PF3D7_0930900","PBANKA_0831700"
"PKNH_0731100",2.12873886028446e-05,0.00205176455475777,0.000239635461532584,0.00320691638962235,0.0474273830273995,0.0356768462591213,0.109386329964179,0.000648500543657137,-0.0735804482598932,0.10756441000582,-0.0302226117493388,0.00970912157817755,0.0268504544575636,0.511129740700652,0.0998167409958135,8.1293899829739e-05,-0.0306888466796098,0.0246680500103924,-0.00064431487161426,1.23589878568781e-08,7.80524495199293e-05,0.984063093901276,0.000320160263734696,0.91699057073046,0.000153620753097511,0.327510729871549,"PF3D7_0932400","PBANKA_0833200"
"PKNH_0731200",3.6710801029023e-05,0.794072597125275,0.000116756664050061,0.823627238163566,-0.00173017577081114,0.903717574385861,0.24300741929396,1.68657662483543e-12,0.00786729173998177,0.983065688733689,-0.0377773731933475,0.00840709017017931,-0.0198240606679606,0.7782582929562,-0.0320509940580538,6.28348410501399e-06,0.00220745086727072,5.96892823723356e-20,-0.00150108238028886,1.65520263744923e-13,-0.00035785777131854,1,0.00625823722744021,0.0496650838056335,0.000485295713397094,0.00494696344262397,NA,NA
"PKNH_0731900",-0.0649144025558108,0.000366910618442422,-0.0116576482103244,0.590978089936701,0.0983697711930961,7.65142209974923e-09,-0.210504879131161,1.04385297371207e-07,0.00201838451518799,1,0.153381608958582,3.37870999015942e-41,-0.163156054961595,0.0145836755294131,-0.194041725314729,1.46886305280051e-47,-0.00144139221696997,0.784693082434789,0.0442332472613111,2.81996253558006e-05,0.314549300508375,0.984063093901276,-0.194485374084844,0.796826475717596,-0.0750665497073281,0.0539068713139581,"PF3D7_0933200","PBANKA_0834000"
"PKNH_0733200",-0.274423207692418,8.42372610251325e-08,-0.000278000796425415,0.956984120477422,0.135334955510746,2.99712796517406e-09,-0.188810182104173,5.60912827518856e-13,-0.0346514726053677,0.000914951973426239,0.00642332783510396,0.127141295515752,0.0426215178575881,0.0170375294161112,-0.111270202001841,4.34465683438816e-18,0.310573433375539,6.53221145641648e-43,0.39105489582774,5.83016336541887e-08,-0.0692800567175319,1,0.335792692160562,0.955893277893684,-0.539698300579846,0.00636471471362777,"PF3D7_0934500","PBANKA_0835300"
"PKNH_0734400",-9.79451012141175e-08,0.884472954922395,-7.72607581637999e-05,0.971226424155686,-0.00060720821511386,0.0059718231007883,0.00479470315357377,0.000686613407340918,0.224646945037302,1.95133924919044e-32,0.210556433250178,1.55504739701853e-50,0.143367652113375,0.118828043279336,-1.04231933503696,7.58289823088223e-106,0.00320605713889344,0.766403135405734,0.000150193537705415,0.627676569747742,-0.00314451496798483,0.984063093901276,0.00160824871296308,0.929703736694162,0.00145377754907272,0.00389041368290792,"PF3D7_0935800","PBANKA_0836300"
"PKNH_0734600",-0.00129577197443896,2.07559980057026e-16,0.00151957021622627,0.019113133134642,0.00210766084724772,0.871416365799023,0.644098076307998,2.04137126903372e-74,0.192061953625039,0.00302838805630959,-0.301484716943664,1.15132750490616e-31,-0.221631831692584,0.00300170970808989,-0.00138425234825393,0.411048270974265,0.00134050431173818,6.12754188704427e-30,-6.01859326060327e-07,1,-1.29257019226182e-07,1,0.00247776818697579,0.0186372809062231,-0.000120834316301822,0.28594391024449,NA,NA
"PKNH_0700200",0,1,0.000107617142267841,0.00211106783254448,0.000434233163934407,4.66170135877196e-05,-0.000513018064233901,3.32660595091892e-09,-6.66760585022545e-07,1,2.60438995317114e-05,0.000415425300642621,1.60627459598311e-06,0.99725676684074,0.00104998412760819,0.691386717725326,0.712842597514398,1.90058207093232e-38,-0.0580457956350494,0.695129127770062,-2.99794213080113,0.984063093901276,0.576748022021485,0.973884339168736,-1.01317987344964,6.55960395922816e-05,NA,NA
"PKNH_0700300",-0.696106831673403,1.54691676540674e-09,0.00714098945427598,0.956984120477422,-0.00414991349279974,4.92091765890734e-05,-2.126024509522e-05,0.931924716069236,-0.000469458072732928,0.320630783198955,0.00213836124192582,0.456543193205991,0.000102998954655154,0.138309355632215,0.00376086482603744,0.444276530877146,0.046514151461912,0.00360129680001937,0.374898093328836,6.17783085725581e-06,0.0442004490312264,1,-0.98077674136797,0.878563454206626,0.803827852031585,0.0202793546229256,NA,NA
"PKNH_0701300",-0.00385186332953522,0.00271669941196538,-0.000229611649031317,1,0.00028640374434181,0.362495569788029,0.010045460842095,1.48494748356374e-06,0.276583096288359,1.82395782301164e-26,0.197125711635688,4.7535028732376e-28,0.0658615386270752,0.570412429962562,-1.00393328897971,3.21034375444462e-134,0.00839625242053997,0.461168060255378,0.01589103868694,0.000392999359616994,-0.101984046678353,0.905654478471114,-0.0113335654331779,0.980818019653204,-0.0085920724633999,0.266238227704816,NA,NA
"PKNH_0701400",-0.00644985456031418,1.68627162713588e-05,0.000444814679907077,0.983960838586625,0.0907852113652236,4.48398888486302e-07,0.109170934130425,0.0493822242201131,-0.267788469704737,9.61529150051004e-08,0.0546198475945922,0.00444205494780621,-0.0519337902835932,0.68305110667313,-0.181493582142039,1.48764689228843e-12,-0.0236100682709961,0.0994733444944507,0.0416145941106596,2.42963469156948e-10,0.23624544895545,0.905654478471114,-0.509005274073369,0.0367543379710897,-0.0381510995496083,0.00944445311533431,"PF3D7_0903700","PBANKA_0417700"
"PKNH_0701600",0.538131817985994,2.74027854089579e-19,0.224322394158649,0.031619500775287,-0.742783158277637,2.98987384175392e-23,-0.0489785426505394,1.28420371828315e-06,-7.45490865786703e-05,1,-0.002118069409474,0.138554021488701,0.000110861597684795,0.215263787643971,0.00170031775946104,0.516861472890546,-0.00198981416976306,0.854525218520376,-0.00131723404217751,5.41213806976972e-05,0.000249154185232109,0.905654478471114,-0.00955647516046017,0.666563342064429,0.0407287359529029,0.28594391024449,"PF3D7_0903900","PBANKA_0417500"
"PKNH_0703500",-2.74286414566805e-05,3.32976729772543e-10,0.0474078416444603,0.465144132634618,0.366874989831112,6.25215263514138e-13,-0.213684272516482,2.92385615179343e-13,-0.0130185527041595,0.428847599944421,-0.0312019639159251,2.35023767876577e-13,0.0187939993643515,0.145958752046624,-0.0209505009301036,5.6755441628238e-17,-0.000904404274944447,0.0150285024011934,6.38428766638173e-05,0.000248445861696122,-1.29849494797335e-05,1,-0.0710220251539441,0.0186372809062231,-4.66411254189884e-05,0.000486715393413679,"PF3D7_0905800","PBANKA_0415600"
"PKNH_0703900",0.000851238324235034,4.60118359899511e-08,0.000281436052065494,0.999950553165641,0.00553829779108757,0.314172381159994,0.325375360211197,1.4558977772936e-39,0.0753469525395304,0.145755002726452,-0.15963215485259,5.63391855772932e-29,0.117304859596456,0.0863294086576221,-0.059669137423758,0.313468365108578,-0.103335651821393,2.28839882271371e-06,-0.00144700322939315,0.314055949271,0.000162959093080177,1,0.00235246626944585,0.44796336336937,-0.000708364403056164,0.032157391785648,"PF3D7_0906100","PBANKA_0415200"
"PKNH_0704800",3.73961793902903e-05,0.00038279680850918,0.122022051725997,0.372740933832286,0.273589128741519,2.59569346276895e-07,0.147487064570462,1.41176686837303e-06,-0.272981533619214,1.62572340158305e-20,-0.0735830857692773,1.81779444232915e-30,-0.0179527857611311,0.146494021186716,0.00111849346958956,0.300582415256699,-0.00297661088056415,3.46686958313731e-08,2.01126391854955e-05,0.0102290443033591,0.000561217350169522,0.984063093901276,-0.211478065426128,0.0186372809062231,-6.0557450679267e-05,0.0372730017687263,"PF3D7_0907000","PBANKA_0808500"
"PKNH_0706200",0.000110568077501738,0.012519206888907,3.3046135303527e-05,0.964642316843973,0.0258028926547528,0.0699199313131305,0.430981279910257,1.69779225391009e-24,-0.104230128022187,0.124888334430534,-0.174420011589652,5.87302031604984e-14,-0.0273817686538185,0.629543652149482,-0.00195654391718466,0.0602925974050612,7.66654989047153e-06,0.76354023012778,0.000300445956443618,1.51822866945287e-06,-0.0039436610058451,0.768884187475455,0.00182675027317202,0.441772890468477,0.00106260401109576,1.74139693155841e-05,"PF3D7_0908200","PBANKA_0809600"
"PKNH_0708600",-0.873421504043263,2.79112242446575e-11,-0.0170895615979869,0.810934802276949,0.0179094624178256,0.000254076969378276,0.211451823987979,1.09301635240448e-17,-0.160741011368478,4.37209285062501e-13,0.00647746708596987,0.212595904625773,-0.00526282538537062,0.885117897213131,-0.0737845894843109,2.62971755672166e-10,0.082831535890594,0.000608833404856044,0.419933961443678,9.6603685778658e-06,1.77576543551702,0.984063093901276,-1.52827763655445,0.771655052142848,1.0486063672213,0.0037180765877869,"PF3D7_0910600","PBANKA_0811700"
"PKNH_0709000",-0.232450809341838,1.1939366992886e-09,0.000122609504073056,0.0720634387044666,0.000450497916063203,0.122189555053482,0.158049501898164,5.38542669914666e-16,0.0133605458819255,0.776988926743639,-0.0486458353605321,1.27108840069415e-09,-0.074097082259047,0.00832382544067959,-0.0100955689432651,5.3535920444664e-05,0.946553027601742,2.71504685979095e-36,-0.555271921749995,4.22221308676282e-06,1.66215214496411,0.984063093901276,0.127207994838768,1,-0.148288712874743,0.457011945527367,"PF3D7_0911000","PBANKA_0812100"
"PKNH_0709100",0,1,0.00116073198332698,1.56637654242556e-06,-0.000196930728641279,0.000867112566904922,-0.000638311744587857,2.27168484896184e-14,-0.000397687639495974,0.0785291907565895,-2.98745856434657e-05,0.138554021488701,0,1,0.0124113043882168,1.95391531426337e-17,1.6403630661837,5.00872697774256e-73,-1.1150326405806,6.77733948673181e-27,0.0741867828716071,0.905654478471114,-0.00410566652372857,1,-0.0083057213598048,0.424448769004704,"PF3D7_0911100","PBANKA_0812200"
"PKNH_0710400",-0.0600945728492853,0.0104071316951955,0.26591650553892,0.00390342215311216,-0.219342511089116,0.00128239265133225,-0.0950175487178476,9.7304458968537e-09,-0.00283660250382752,0.406674364709438,-0.000586325705426261,0.290265152818132,0,1,-0.000902117224514937,0.0703348304327062,-0.000417891312944211,0.914983231185324,0.00174633067662741,0.475606572536945,0.0693537853248505,0.984063093901276,-0.00825076233200632,1,0.0124043385689095,0.274414419704991,"PF3D7_0912500","PBANKA_0813500"
"PKNH_0711700",-0.0694322923140817,0.0222958926337516,6.69512439002335e-05,0.080061594032488,0.000440187803031168,0.185462812173129,-0.0004437471795318,0.0110853727417597,-0.00018762993329541,0.125893701544604,0.000230242116962178,0.506468770934893,0.000215323598819305,0.537448980971629,0.00155178953972825,0.700811873746173,0.72829256191211,1.33626359031414e-40,0.198501195000658,0.117605851448972,-4.31938006585581,0.905654478471114,-1.13390135479977,0.875903930177893,-1.1793676313694,2.69033975249111e-05,NA,NA
"PKNH_0715900",6.7485819289698e-07,0.863220898206005,0.0204396212026523,0.465144132634618,0.304881825515985,9.35018091971279e-15,-0.25038510070498,1.86632452380706e-23,0.0872261534174804,1.08594292887223e-08,-0.0564338455696176,5.3738428986198e-16,0.00159090836960685,0.985985156256442,0.0394305411357689,1.72225286147954e-10,-0.0789202212599375,4.22647078257789e-40,-0.000174681297272096,0.185950259578532,-6.32115968549809e-05,0.984063093901276,-3.93952158615694e-05,0.865553883693451,1.52124898006313e-05,0.219018055717169,NA,NA
"PKNH_0716100",-0.000219489378409271,3.27218898759019e-06,0.00011375356788012,0.467559908643809,-0.00984678752474877,0.560736521825157,0.21458893298464,1.72027554534579e-34,-0.01736480627763,0.700607494997338,-0.0980920156620411,6.04083933506161e-42,0.00506431309788902,0.177903940949473,-0.0023971824317521,0.0546671846854567,-0.000345536681047459,4.62778129252847e-30,0.000312788588219522,3.27847882846547e-15,0.000518525886275775,0.984063093901276,0.000336514091982781,0.884657733269559,6.2865818861564e-05,0.44147806605902,"PF3D7_0918100","PBANKA_0819100"
"PKNH_0716700",0.000641760146422937,6.65017038112845e-06,0.00376325721320286,0.00997080684371168,-0.00258405292554364,0.00820628017368306,-0.000579250966820448,2.07333925126666e-12,-0.000412066483220766,4.49972530364226e-06,-2.11936029245141e-05,0.0176735284812612,-2.94953287224201e-05,0.506154090386387,0.00248265706088429,0.000414222811462376,0.897561389917068,2.42498084611604e-18,-0.0725373002222332,0.00277911785669125,0,1,0,1,0,1,NA,NA
"PKNH_0718300",0.000439740870284781,0.234697959538981,-0.00255944983921628,2.89688975344922e-06,0.0007290104192969,0.000458276539170112,0.0147238520017602,0.294959064511221,0.0483125132557196,0.0607503813563308,-0.000862262656423863,0.926311587380448,0.0283057285770961,0.474685330439554,-0.0249656573136972,0.000965859494516194,0.164868290788983,1.8103859483375e-06,-0.0423666127332098,0.00425112767363183,0.00135251347879026,1,-0.00237091589809026,0.897581981445594,0.00378560405450964,0.000137484644867818,"PF3D7_0920300","PBANKA_0821200"
"PKNH_0718500",0.00163421830328471,9.98439627069334e-09,-0.000177439409622755,1,-0.00413417923215917,0.786904165348697,0.140444625260328,8.31348025840081e-05,-0.0212975893393617,0.741453952862489,-0.055295506929513,9.51176424148996e-14,0.0361995833454208,0.00912514288872577,0.0756570767597513,3.98354745682495e-10,-0.261996975418935,1.21228551000118e-06,-0.000860276800898642,0.778654446074628,-0.00289414783691644,0.984063093901276,-0.128062981883528,0.0193016277952857,-0.000187206377790102,0.795260013193595,"PF3D7_0920500","PBANKA_0821400"
"PKNH_0718900",6.02776607613144e-05,0.693180123723684,0.108911901805545,0.023590909990515,0.45041589201137,3.52513560182234e-11,-0.294137785781597,6.35860163611234e-27,-0.00372946837008312,0.0631903506038339,-0.000204660352732406,0.0265114064639494,0.00168863192977892,0.332421353166048,-0.00279038389041452,0.000153655439172852,-0.000885081346401187,0.000607662335203681,0.00120022997160998,0.011696686553535,-8.76970600190877e-06,1,-0.0016283931352816,0.980818019653204,-0.000820099646749583,0.375502140100301,"PF3D7_0920900","PBANKA_0821800"
